Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
키 기준 길이가 짧긴 해요 그래도 딱 예쁜 기장입니당, 길이,"기장, 기준, 길이, 짧다","기장, 기준, 길이, 짧다, 키"
원피스 위쪽은 딱 달라붙는 핏이라 좋았어요 블랙으로 재구매 하고 싶을 정도," 달라붙다,  원피스","달라붙다, 블랙, 싶다, 원피스, 위쪽, 재다, 핏","달라붙다, 블랙, 싶다, 원피스, 위쪽, 재다, 핏"
길이가 많이 짧을 거 같아서 으로 주문했는데 이것도 짧긴 짧아요 그래도 옷은 생각했던 대로 예쁩니다,,"길이, 대로, 주문, 짧다","길이, 대로, 주문, 짧다"
사이즈 고민했는데 사이즈 예쁘게 잘 맞아요 핏이 너무 예쁘고 생각보다 부담스러운 느낌이 아니라서 만족합니다," 맞다,  부담스럽다","고민, 만족하다, 맞다, 부담스럽다, 사이즈, 아니다, 핏","고민, 만족하다, 맞다, 부담스럽다, 사이즈, 아니다, 핏"
동생 사줬는데 좋아하네요 길이가 좀 짧은 거 말곤 좋대요," 좋아하다,  길이,  짧다,  대요,  말다","길이, 대요, 동생, 말다, 사주다, 좋아하다, 짧다","길이, 대요, 동생, 말다, 사주다, 좋아하다, 짧다"
솔직히 글로나 옷이 가격대가 있고 호불호가 많이 갈려서 반신반의로 샀는데 생각보다 더 마음에 들네요 사이즈 고민 많이 했는데 딱 붙는 옷이라서 뱃살 부각 좀 있을 것 같아 으로 했는데 딱 좋은 것 같습니다 기장도 딱 너무 짧지 않아서 좋아요 기장 사이즈랑 밖에 차이 안 나 긴 합니다 상체 발달형인 인데 상체 딱 붙어요 사이즈 했으면 딱 꽉 꼈을 것 같은 아 무래도 딱 붙는 옷이라 체형 부각 좀 있긴 한데 다른 딱 붙는 옷들에 비해서는 부각이 덜 되는 신기한 옷입니다 다 만 배에 힘 주고 다녀야 더 예쁠 듯 특히나 치마 부분 디자인이 마음에 들어서 저는 잘 입을 것 같아 요 이건 잘 산 것 같슴 다 등 뒷 부분 팔 들거나 움직이면 조금 뜨긴 합니다,,"기장, 로나, 반신반의, 부각, 사이즈, 상체, 움직이다","가격대가, 갈리다, 같슴, 고민, 기장, 디자인, 로나, 밖에, 반신반의, 발달, 뱃살, 부각, 부분, 붙다, 사이즈, 상체, 솔직하다, 신기하다, 움직이다, 이건, 짧다, 차이, 호불호"
솔직히 글로나 옷이 가격대가 있고 호불호가 많이 갈려서 반신반의로 샀는데 생각보다 더 마음에 들네요 사이즈 고민 많이 했는데 딱 붙는 옷이라서 뱃살 부각 좀 있을 것 같아 으로 했는데 딱 좋은 것 같습니다 기장도 딱 너무 짧지 않아서 좋아요 기장 사이즈랑 밖에 차이 안 나 긴 합니다 상체 발달형인 인데 상체 딱 붙어요 사이즈 했으면 딱 꽉 꼈을 것 같은 아 무래도 딱 붙는 옷이라 체형 부각 좀 있긴 한데 다른 딱 붙는 옷들에 비해서는 부각이 덜 되는 신기한 옷입니다 다 만 배에 힘 주고 다녀야 더 예쁠 듯 특히나 치마 부분 디자인이 마음에 들어서 저는 잘 입을 것 같아 요 이건 잘 산 것 같슴다,,"기장, 반신반의, 부각, 사이즈, 상체, 솔직하다, 짧다, 차이","가격대가, 갈리다, 같슴다, 고민, 기장, 끼다, 디자인, 로나, 밖에, 반신반의, 발달, 뱃살, 부각, 붙다, 사이즈, 상체, 솔직하다, 신기하다, 이건, 짧다, 차이, 호불호"
너무 예뻐요 일부러 엠사이즈 했는데 다른 곳은 다 맞는데 등 뒤 목 부분이 살짝 뜨더라구 요 티가 나 진 않아서 그냥 품습니다,,"맞다, 부분, 사이즈, 일부러, 티, 품다","구, 그냥, 뒤, 맞다, 목, 부분, 사이즈, 엠, 엠 사이즈, 엠사이즈, 일부러, 진, 티, 풀이, 품다"
넘예뻐요 밝은 색상이라 비칠 거 각오했는데 생각보다 원단이 두꺼워서 속옷 많이 안 비치네용, 밝다,"넘다, 두껍다, 밝다, 비치, 비치다, 색상, 속옷, 원단","각오, 넘다, 두껍다, 밝다, 비치, 비치다, 색상, 속옷, 원단"
바스트가 있는 편이 아님에도 확실히 바스트가 조이긴 하네요 그래도 예쁩니다,,"바스트, 아니다, 조이다, 편이, 확실하다","바스트, 아니다, 조이기, 조이다, 편이, 확실하다"
작은 제 키에는 살짝 긴 감이 있지만 무척 예쁘고 편합니다,,"무척, 작다, 키, 편하다","무척, 에는, 작다, 키, 편하다"
딱 붙는 핏 찾았었는데 생각한 대로에요 여기저기 입 기 좋아요,,"대로, 붙다, 여기저기, 찾다","대로, 붙다, 에요, 여기저기, 찾다, 핏"
믿고 사는 글로니 핏 너무 예뻐요 완전 깔끔해요 다른 색도 살거에요,,"깔끔하다, 믿다, 살다, 색도","깔끔하다, 믿다, 살다, 색도, 핏"
블랙도 사고 싶을 정도 류 예쁜데 너무 짧음 소재는 너무 얇지 않아 좋아요, 짧다,"블랙, 사고, 소재, 얇다, 짧다","류, 블랙, 사고, 소재, 싶다, 얇다, 짧다"
핏 진짜 너무 예뻐요 완전 인생 원피스예요 사진 찍으면 밝아서 넘 예쁘게 나와요," 사진,  원피스","나오다, 밝다, 사진, 원피스, 인생, 찍다","나오다, 밝다, 사진, 예요, 원피스, 인생, 찍다, 핏"
