Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
편하고 핏이 예뻐요 어디든 매치하기 좋아요 나이스,,"나이스, 매치, 편하다","L사이즈, 가성비, 강추, 국밥, 기장, 길이, 나이스, 디자인, 매치, 바지, 반바지, 사이즈, 색상, 여름, 추천해주다, 통, 트레이닝, 편하다, 핏, 활용"
시원하고 가 벼워서 이것만 입고 다녀 요 사이즈는 좀 커요,,"벼워, 사이즈, 시원하다, 크다","가다, 데일리, 맨투맨, 벼워, 사이즈, 시원하다, 조코, 크다, 핏, 후드티"
인데 아빠바지 마냥 너무 길어서 수선 맡겨서 힙하게 입고 다닙니다,,"마냥, 맡기다, 바지, 수선, 힙하","길이, 두께, 마냥, 맡기다, 바지, 수선, 아빠, 아빠 바지, 인데, 핏, 힙하"
편하게 입기에도 좋고 스타일 내기에도 좋네요 필수템,,"내기, 스타일, 편하다, 필수","기장감, 내기, 색상, 스타일, 인기많다, 편하다, 필수, 핏"
오버핏 좋아하는 중 남아 좋아해요 사이즈 딱 좋아요 잘 입을께요,,"남아, 사이즈, 오버핏, 좋아하다","S, 기장, 남아, 덮다, 무릎, 사이즈, 오버핏, 좋아하다, 통"
핏도 괜찮고 색감도 좋아서 마음에 드는 상품입니다,,"상품, 색감, 핏","기장감, 상품, 색감, 손, 편, 핏"
핏 너무 예뻐요 검정색도 주문하려 구요 여러분 꼭 사십디오,,"검정색, 구요, 디오, 사십, 주문","검정색, 구요, 디오, 바지, 반바지, 사십, 원한, 주문, 친구"
돼지라도 옷은 여름에 시원하게 입어야 합니다 짱 좋아요,,"돼지, 시원하다, 여름","교복, 기장, 돼지, 라도, 모양새, 바다, 시원하다, 여름, 핏"
요즘 트렌드 맞게 길게 잘 나온 거 같아 요 단점이 있다면 세탁 횟수 줄여야 될 거 같아 요 수축 심할 거 같네요, 나오다,"길다, 나오다, 맞다, 세탁, 수축, 심하다, 줄이다, 트렌드, 횟수","가격, 기장감, 길다, 끈, 나오다, 단점, 덮어서, 만원대로, 맞다, 먹이다, 무릎, 반바지, 배송, 버뮤다, 세탁, 수, 수축, 시원하다, 심하다, 여름, 오다, 좁다, 줄이다, 착용, 츄리닝, 치수, 쿠폰, 크다, 타이트, 트렌드, 팬츠, 평소, 하루만에, 허리, 회색, 횟수"
솔직히 많이 클까봐 걱정 했는데 너무 예뻐요 다른 색상도 구매 예정입니다,,"색상, 솔직하다, 예정, 크다","걱정, 기장감, 많이, 색상, 손, 솔직하다, 예정, 크다, 편"
키 작고 다리가 굵어서 안 어울려 요 근데 바지는 이쁨, 바지,"굵다, 다리, 바지, 어울리다, 작고","굵다, 근데, 다리, 바지, 반바지, 어울리다, 원한, 작고, 친구"
예뻐욥한 번 접어 입으면 길이 딱 예쁘게 나와 요,,"길이, 나오다, 접다","교복, 기장, 길이, 나오다, 모양새, 바다, 욥, 접다, 핏"
버뮤다 팬츠가 없어서 활용성 넓은 걸로 사려고 했는데 딱 좋은 거 같아 요 어디에나 잘 어울려서 활용성 갑입니다,,"갑, 넓다, 버뮤다, 사려, 어울리다, 팬츠, 활용","가격, 갑, 걸, 기장감, 끈, 나오다, 넓다, 덮어서, 만원대로, 먹이다, 무릎, 반바지, 배송, 버뮤다, 사려, 성, 수, 시원하다, 어울리다, 없다, 에나, 여름, 오다, 좁다, 착용, 츄리닝, 치수, 쿠폰, 크다, 타이트, 팬츠, 평소, 하루만에, 허리, 활용, 회색"
바지 핏 개 미쳤고 너무 편해요 그리고 진짜 이쁩니다, 바지,"미치다, 바지, 편하다","늘어나다, 두껍다, 디, 디자인, 똑같다, 미치다, 바지, 반바지, 배송, 사이즈, 세탁, 여름, 완벽, 인생, 재질, 코디, 통, 편하다, 핏"
길이도 적당하고 통도 적당해서 입고 다니기 좋을 것 같습니다,,"길이, 적당하다, 통","길이, 무릎, 적당하다, 크다, 통, 핏, 허리"
조금 두껍 긴 한데 통이 넓어서 한 여름에도 크게 불편하지는 않을 것 같아 요 무엇보다 허리가 해서 무릎에 걸치게 조금 더 내려오게 다양하게 연출 가능한 게 좋네요 오버한 반바지 입으시려는 분들은 입문하기에 딱 좋은 아이템인 것 같습니다 제 키 기준으로 했을 때 딱 이 뻤구요 넘 맘에 들어서 검정색 하나 더 구매 예정입니다,,"가능하다, 걸치다, 검정색, 두껍다, 불편하다, 연출, 오버","가능하다, 걸치다, 검정색, 굿, 다양하다, 두껍다, 들어서다, 무릎, 바지, 반바지, 밥, 불편하다, 뻤구, 살, 실내, 아이템, 아이폰, 에어컨, 에어팟, 여름, 연출, 예정, 오버, 입문, 지갑, 팬츠, 학교, 허리"
핏은 턱잡힌 버뮤다답게 엄청 크고 두께는 스 웻류 중엔 얇은 편이지만 한 여름에는 입기 힘든 정도입니다,,"두께, 여름, 잡히다, 크다, 편이, 힘드다","두께, 바지, 버뮤다, 버뮤다 답, 얇다, 에는, 여름, 운동, 웻류, 잡히다, 중, 크다, 턱, 턱 잡히다, 편, 편이, 핏, 힘드다"
좋습니다 핏도 이 쁘고 맘에 들어 요 추천합니 당 좋아요,,핏,"데일리, 추천, 추천 합, 편, 핏, 합"
버뮤다 팬츠 입문용으로 샀는데 여름에 이것만 입을 듯 하네요,,"버뮤다, 여름, 입문, 팬츠","기장감, 버뮤다, 여름, 입문, 팬츠, 핏"
귀여운 버뮤다 팬츠입니다 핏은 생각보다 별로 인 것 같아요,,"귀엽다, 버뮤다, 별로, 팬츠, 핏","간신히, 걸, 귀엽다, 덥다, 덮다, 메쉬, 무릎, 버뮤다, 별로, 사이즈, 살, 소재, 아쉬움, 얇다, 크게, 팬츠, 핏, 후회했슴다"
바지가 조금 길 거 같아서 시켰는데 무릎 살짝 밑으로 와 요 나쁘지 않은 거 같습니다,,"나쁘다, 무릎, 밑, 바지","나쁘다, 덮다, 무릎, 밑, 바지, 오다, 핀턱"
캐주얼하게 입 기 너어무 좋아요 색깔별로 사야지헷,,"무, 별로, 색깔, 캐주얼, 헷","무, 별로, 색깔, 색깔 별로, 캐 주얼, 캐주얼, 커서, 헷"
생각보다 두껍 긴 한데 애초에 넓어서 상관없을 것 같나요,,"넓다, 두껍다, 상관없다, 애초","넓다, 두껍다, 바지, 상관없다, 애초, 여름, 편하다"
도톰한 원단이지만 반 바지에 핏도 여유로워서 덥다는 느낌은 받지 않았습니다 무릎에 살짝 걸치는 핏이 딱 제맘에 드네요 추천합니다,,"걸치다, 덥다, 무릎, 바지, 여유, 원단, 추천, 핏","간신히, 걸, 걸치다, 덥다, 덮다, 도톰하다, 메쉬, 무릎, 바지, 받다, 사이즈, 살, 소재, 아쉬움, 얇다, 여유, 여유 워, 워, 원단, 추천, 크게, 핏, 후회했슴다"
핏 너무 이 뻐요 되고 싶은 사람은 입으세요 입니다 하체에 살 집 있는데 여유잇게 맞네요,,"맞다, 사람, 싶다, 하체","덮다, 맞다, 무릎, 사람, 싶다, 여유, 여유 잇다, 잇다, 핀턱, 하체"
세탁 후 변형도 없고 안쪽 면이 메쉬라 살에 닿는 것도 시원해요 허리 부분 고무줄도 하고 딱 제가 찾던 적당한 길이에 적당한 사이즈입니다,,"고무줄, 길이, 닿다, 변형도, 사이즈, 세탁, 시원하다, 안쪽, 찾다, 허리","고무줄, 길이, 닿다, 메쉬, 변형도, 부분, 사이즈, 살, 세탁, 시원하다, 안쪽, 적당하다, 찾다, 커서, 허리"
긴 바지 버전 있어서 맛있을 건 이미 예상했지만 순위가 너무 높아 고민했는데 그래도 결국 제로 역시 귯 딱 모두가 생각하는 스웻반바지의 정석 같은 느낌 사이즈도 귯 편하게 입을 수도 있고 꾸안꾸로도 손색 없는 아주 좋은 아이템 이 바지 하나면 코디 일 쌉 가능 실제로도 그럼 귯,,"맛있다, 바지, 손색, 실제, 아이템, 정석","가능, 꾸안꾸, 높다, 맛있다, 바지, 반바지, 버전, 사이즈, 손색, 순위, 스웻, 실제, 아이템, 여름, 예상, 정석, 편하다"
사이즈 커서 착용감이 너무 좋구 재질은 너무 두꺼운 거 아니라 여름 입으면 딱 좋아요 굿,,"두껍다, 사이즈, 아니다, 여름, 재질, 착용, 커서","두껍다, 마르다, 사이즈, 살, 아니다, 앙상, 여름, 재질, 찌다, 착용, 커서"
한 번 사면 오래오래 잘 입을 것 같아 요 허리가 엄청 해서 흘러내리지도 않고 좋습니다아,,"사면, 오래오래, 허리, 흘러내리다","사면, 색, 오래오래, 허리, 회색, 흘러내리다"
바지 편하고 아무 상의 랑도 잘 어울려서 자주 입고 있어요,,"바지, 상의, 어울리다, 편하다","바지, 상의, 어울리다, 운동, 편하다"
길이도 적당하고 박시한 티랑 매치하면 완전 귀여워요 아쥬 잘 입고 있습니당,,"귀엽다, 길이, 니당다, 매치, 시한, 아쥬, 적당하다, 티","굿, 귀엽다, 기장, 길이, 니당다, 매치, 무릎, 박, 박 시한, 반바지, 시한, 아쥬, 적당하다, 크다, 통, 티, 핏"
너무 편하고 아무 옷에 나 매치해도 다 잘 어울려서 사길 잘 한 것 같습니다 여성분들은 사세요,,"매치, 분들, 어울리다, 여성, 편하다","M사이즈, 매치, 밑단, 분들, 사이즈, 어울리다, 여성, 편하다, 핏"
생각보다 많이 커서 한 사이즈 작게 선택하길 잘한 거 같습니당,,"니당다, 사이즈, 선택, 자다, 작다, 커서","가격, 기장감, 끈, 나오다, 니당다, 덮어서, 만원대로, 많이, 먹이다, 무릎, 반바지, 배송, 버뮤다, 사이즈, 선택, 수, 시원하다, 여름, 오다, 자다, 작다, 좁다, 착용, 츄리닝, 치수, 커서, 쿠폰, 크다, 타이트, 팬츠, 평소, 하루만에, 허리, 회색"
상품 퀄리티도 좋고 배송도 빠르고 여러 므로 만족해요,,"만족하다, 배송, 빠르다, 상품, 여러, 퀄리티","개크다티, 개편, 근데, 내, 만족하다, 무거, 무릎, 므로, 배송, 빠르다, 상품, 아노락, 애용, 여러, 퀄리티, 키, 티, 허리, 허리쪽"
첫 버뮤다 팬츠인데 너무 만족합니다 기존에 스웻팬츠 긴 기장을 제로 꺼로 입고 있었는데 역시 반 바지도 흠 잡을 곳이 없네요 너무너무 예쁩니다,,"기장, 기존, 만족하다, 바지, 버뮤다, 스웻, 잡, 제로, 팬츠","기장, 기존, 끄다, 라인, 만족하다, 바지, 반바지, 버뮤다, 소재, 스웻, 없다, 인데, 잡, 제로, 팬츠, 편"
크고 핏 예뻐요 생각보다 두꺼워서 완전 여름에는 고민 좀 해봐야 할 거 같긴 한디,,"고민, 두껍다, 디, 여름, 크다","고민, 귀엽다, 두껍다, 디, 사세용, 사이즈, 에는, 여름, 크다"
사이즈 딱 좋네요 저랑 비슷한 스펙이신 분들은 사시 면 딱 좋을 것 같아 영,,"사시, 사이즈, 스펙","무겁다, 반바지, 분, 사시, 사이즈, 스펙, 이신, 찰떡, 편하다"
올해 여름은 이 바지 하나로 지낼 수 있을 거 같습니다 너무 편하고 예뻐요,,"바지, 여름, 올해, 지내다, 편하다, 하나로","개크다티, 개편, 근데, 내, 무거, 무릎, 바지, 아노락, 애용, 여름, 올해, 지내다, 키, 티, 편하다, 하나로, 허리, 허리쪽"
중 아들이 원해서 구매했어요 바지가 약간 오버핏 느낌이고 실제 다른 사이즈보다 사이즈도 좀 큰 거 같아 요 두께도 생각보다 조금 두꺼워요 얇은 걸 원하시면 메쉬 라인 구매하시는 게 좋을 듯 싶어요,,"라인, 사이즈, 실제, 아들, 얇다, 원하다","기장, 두껍다, 두께, 라인, 메쉬, 바지, 반바지, 사이즈, 소재, 실제, 아들, 얇다, 오버핏, 원하다, 편"
생각보다 두툼한데 오히려 좋아요 기장도 적당하고 잘 입고 다닐 거 같아용,,"기장, 두툼, 적당하다","고민, 귀엽다, 기장, 두툼, 사세용, 사이즈, 적당하다, 툼"
편하고 힙하고 멋있어요 기장은 제 기준 무릎 밑선까지 와요 어떻게 입느냐에 따라 활용 범위도 넓구요 너무 좋아요,,"기준, 넓다, 따르다, 밑선, 범위, 어떻다, 오다, 편하다, 활용, 힙","기장, 기준, 넓다, 따르다, 멋있다, 무겁다, 무릎, 밑선, 반바지, 범위, 어떻다, 오다, 찰떡, 편하다, 하고, 활용, 힙"
편하게 입 기 너무 좋은 것 같습니다 생각했던 것보단 좀 커서 한 번 접어 입을 때도 있지만 괜찮은 것 같아요,,"접다, 커서, 편하다","가격, 메쉬, 버전, 보단, 일반, 재질, 접다, 커서, 편하다"
하게 딱 좋고 아무데나 입어도 괜찮은 어 나이스,,나이스,"나이스, 두껍다, 스타일, 여유, 펑퍼짐하다, 편"
좀 크긴 하지만 이런 느낌을 원했어서 굉장히 만족합니당 예뻐용 두께가 있어서 가을까지 가능해요,,"가능하다, 가을, 굉장하다, 두께, 만족하다, 원하다, 크다","가능하다, 가을, 굉장하다, 두께, 만족하다, 매쉬, 소재, 원하다, 이렇다, 크다, 핏"
여자 기준 라지 사이즈 기장감입니다 크게 입으시려면 라지,,"기준, 라지, 사이즈, 여자, 크게","기장, 기장감, 기준, 라지, 메쉬, 방콕, 사이즈, 시원, 여자, 차다, 크게"
독서실 다닐 때 편하게 입으려고 구매했는데 너무 만족합니다 진짜 맨날 입어요,,"독서실, 만족하다, 맨날, 편하다","농구, 독서실, 만족하다, 맨날, 와이드, 편, 편하다"
시원해서 여름에 입 기 아주 좋아요 자주 입을 것 같아 요 좋은 옷 감사합니다,,"시원하다, 여름","소재, 시원하다, 여기저기, 여름, 탄탄, 편하다, 핏"
너무 이쁘자나 제로 바지 맛집이자나 미쳤자나 왜 안 사,,"맛집, 미치다, 바지, 제로","M살걸, 가리다말다, 맛집, 무릎, 미치다, 바지, 이자나, 제로, 후회"
핏 너무 좋고 어디에나 잘 어울려서 데일리로 자주 입을 거 같아요,,"데일리, 어울리다","데일리, 라지, 어울리다, 에나, 일리, 컷"
큰데 나름대로 이 뻐요 사도 괜찮을 것 같았어요 길이는 좋은데 통이 많이 커용,,"길이, 나름, 대로, 사도, 크다, 통","골반부, 길이, 나름, 대로, 많이, 빵댕, 사도, 잠옷, 종아리, 죄송핏, 크다, 통"
시티보이하게 입고 다니면 엄청 좋아요 힙하고 꾸안 꾸 느낌 날 수 있어요,,"꾸다, 보이, 힙","가격, 꾸다, 버뮤다팬츠, 보이, 시티, 시티 보이, 완벽하다, 퀄, 하고, 힙"
바지 길이도 딱 좋고 통도 넓고 아주 아주 만족합니다,,"길이, 넓다, 만족하다, 바지, 통","M살걸, 가리다말다, 길이, 넓다, 만족하다, 무릎, 바지, 통, 후회"
색깔별로 가지고 있어도 후회하지 않을 제품 임다,,"가지, 별로, 제품, 후회","가지, 라지, 별로, 색깔, 색깔 별로, 제품, 컷, 후회"
핏 이 쁘고 너무 편하고 좋네요 여름용으로 좋아요,,"여름, 편하다","골반부, 빵댕, 여름, 잠옷, 종아리, 죄송핏, 편하다"
사이즈가 매우 커서 사이즈가 적당한 것 같고 버뮤다 입문으로 최고 약간 두깨감이 있는 듯 없는 듯 함 통이 커서 바람이 잘통함 괜찮,,"깨감, 바람, 버뮤다, 사이즈, 입문, 적당하다, 최고, 커서, 통, 통함","가격, 깨감, 바람, 버뮤다, 버뮤다팬츠, 사이즈, 완벽하다, 입문, 자다, 자다 통함, 적당하다, 최고, 커서, 퀄, 통, 통함"
요즘 트렌디한 기장의 반바지라서 입 기 좋은 것 같슺니다,,"같슺니, 기장, 라서, 반바지, 트렌디","같슺니, 고민, 기장, 라서, 반바지, 버뮤다팬츠, 살, 트렌디"
제로 스웻 긴 바지를 애용해서 반바지도 사봤는데 역시 스웻은 제로,,"바지, 반바지, 사보다, 스웻, 애용, 제로","바지, 반바지, 버뮤다, 사보다, 스웻, 애용, 제로, 처음"
너무 너무 예뻐서 다른 색상도 구매 했답니 당 빨리 왔으면 좋겠네요,,"색상, 오다","빨리, 색상, 오다, 원하다, 크다, 키, 핏"
받자마자 사이즈 좀 커서 놀랐습니다 으로 갔으면 적당한 핏 나왔을 거 같네요 그래도 통 커서 운동할 때 편해요,,"가다, 나오다, 받다, 사이즈, 운동, 적당하다, 커서, 편하다","가격, 가다, 나오다, 받다, 사이즈, 운동, 적당하다, 제품, 커서, 퀄리티, 편하다"
핏 내가 생각하던 핏이라 좋음 고무줄 엄청 해서 말랐는데도 좋음 다만 무게 좀 있으면 쫄릴 수도 있음 쨌든 예쁨 집에서 입으면 백수 같은데 즉당히 입어주면 조녜,,"고무줄, 마르다, 백수, 수도, 째다","가격, 고무줄, 기장감, 내, 당하다, 마르다, 무게, 백수, 수도, 재질, 집, 째다, 쫄릴, 착용, 통, 핏"
여잔 데 사이즈 잘 맞고 편하게 입 기 좋은 듯 여기저기 잘 어울리고,,"맞다, 사이즈, 어울리다, 여기저기, 편하다","Mesh, 기장, 맞다, 반바지, 사이즈, 어울리다, 여기저기, 여름, 편하다, 허리"
확실히 편합니다 사놓고 거의 매일 입는 거 같네요,,"매일, 편하다, 확실하다","Mesh, 기장, 매일, 반바지, 여름, 편하다, 허리, 확실하다"
아주 살짝 크긴 하지만 맘에 듭니다 두께도 좋아하는 두께라서 좋습니다,,"두께, 라서, 좋아하다, 크다","m사이즈, 두께, 듭니, 디자인, 라서, 세탁후, 스타일링, 좋아하다, 크다"
프리 후기도 적어서 너무 걱정했지마는 입어보니 너무 얇고 시원하고 한 사이즈네요 완전 맘에 들어서 프리 클 거라고 말 한 친구한테 증명 해버렸 삼다 최애의 티와 입으니 찰떡궁합 쓰 였삼담,,"궁합, 라고, 버리다, 입어보다, 적다, 찰떡, 친구","가격, 궁합, 대만족, 들어서다, 라고, 버리다, 사이즈, 삼다, 시원하다, 쓰다, 원턱, 입어보다, 재질, 적다, 증명, 찰떡, 최애, 친구, 티, 포인트, 프리"
여름에 시원하게 입을 려고 메쉬 소재로 주문했어요 진짜 너무 마음에 들고 시원하고 굿,,"려고, 메쉬, 소재, 시원하다, 여름, 주문","나이스, 려고, 매치, 메쉬, 소재, 시원하다, 여름, 주문, 편, 핏"
기본 반바지로 가장 깔끔한 선택이라고 생각한 다 정말 무난하고 턱이 잡혀 있어서 예쁜 형태로 그 핏이 무너 않는다 길이 감도 적당하고 다리가 살짝 짧아 보일 수 있는 건 반바지들은 다 그래서 그냥 좋다,,"가장, 깔끔하다, 다리, 반바지, 선택, 이라고, 형태","Mesh, 가장, 기본, 기장, 깔끔하다, 다리, 무너, 반바지, 보이다, 선택, 여름, 이라고, 잡히다, 적당하다, 짧다, 하고, 허리, 형태"
핏이 딱 예쁘게 떨어지고 무난무난 입을 수 있어서 좋아요,,떨어지다,"m사이즈, 디자인, 떨어지다, 세탁후, 스타일링, 핏"
남자친구가 입는데 사이즈가 딱입니 당 개인적인 의견으로는 한 사이즈 더 커도 될 것 같아 요 편하게 여기저기 입 기 좋을 것 같아요,,"남자친구, 딱이다, 사이즈, 으로는, 의견, 크다, 편하다","가격, 개인, 남자친구, 대만족, 딱이다, 사이즈, 여기저기, 원턱, 으로는, 의견, 재질, 크다, 편하다, 포인트"
후둘하거 편하게 입 기 딱이에 옹 저랑 키 비슷하신 분은 참고하세요,,"딱이다, 분, 참고, 편하다","나이스, 두다, 딱이다, 매치, 분, 참고, 편, 편하다, 핏, 후, 후 두다"
너무 맘에 들어 요 완 죤 제 스타일 매일 입고 싶어용,,스타일,"가볍다, 매일, 사이즈, 스타일, 시원, 싶다"
무릎 딱 덮는 기장이에요 무릎 살짝 위로 입는 거 좋아하는데 줄 잇어서 줄로 허리 잡아주면 딱 원하는 핏 나와 오 짱 귀여움,,"기장, 나오다, 원하다, 위로, 잇다, 잡다, 좋아하다, 줄, 허리","cm, 귀, 기장, 나오다, 덮다, 무릎, 아빠바지, 원하다, 위로, 이에요, 잇다, 잡다, 좋아하다, 줄, 허리, 힙하"
매쉬 소재로 구매할까 고민했는데 기본도 얇고 시원해요 통도 넓어서 더 아방하니 귀여워요 제 키에는 무릎 조금 덮습니다,,"귀엽다, 넓다, 덮다, 매쉬, 무릎, 소재, 시원하다, 얇다, 키, 통","고민, 귀엽다, 기본, 넓다, 덮다, 매쉬, 무릎, 방, 소재, 스타일내기, 시원하다, 얇다, 에는, 키, 통, 편하다, 필수"
사이즈도 좋고 예뻐서 너무 좋아요 완전 추천드려요,,사이즈,"드리다, 딱좋다, 사이즈, 오버핏, 중남아, 추천, 추천 드리다"
짜라짜짠 예뻐요 편하고 좋아요 눈여겨보다가 샀는데 그냥 바로 사시길들,,"가다, 그냥, 길들다, 사시, 여기다, 편하다","가다, 그냥, 길들다, 눈, 눈 여기다 가다, 사시, 사시 길들다, 색감, 여기다, 짜다, 짜다 짜다 짜다, 편하다, 핏"
무릎 덮는 기장의 편하게 입을 바지를 원했는데 너무 만족스럽습니다 안감을 메시로 했더니 여름에 입기에도 좋아요 요즘 교복 템입니다 날씨가 추워지면 기 본안감으로 추가 구매 할 예정이예요,,"교복, 날씨, 만족스럽다, 추가, 추워지다","검정색, 교복, 기장, 날씨, 덮다, 만족스럽다, 메시, 무릎, 바지, 안감, 여름, 예정, 원하다, 추가, 추워지다, 편하다, 핏"
재구매하였습니다 사이즈는 많리 크고 그래도 하나 꼭 있어야 함,,"많다, 사이즈, 재다, 크다, 하나","돼지, 많다, 사이즈, 시원, 여름, 재다, 짱, 크다, 하나"
유행하는 거라 아이 사주었어요 편안하다고 좋아합니다 질도 우수합니다 빨래를 해도 변형 없네요,,"변형, 사주다, 없다, 우수하다, 유행, 좋아하다, 질도, 편안하다, 해도","길다, 변형, 빨래, 사주다, 세탁횟수, 수축, 없다, 우수하다, 유행, 좋아하다, 질도, 트렌드, 편안하다, 해도"
처음 도 전해본 거 치고 매칭이 너무 자연스러워서 놀랐어요 잘못 입으면 다리가 짧아 보일까 걱정했는데 그래도 전 만족하고 딱히 그런 건 모르겠어요 이 뻐요,,"걱정, 그렇다, 다리, 딱하다, 만족하다, 자연스럽다","걱정, 그렇다, 다리, 딱하다, 만족하다, 매칭, 모르다, 보이다, 색상, 자연스럽다, 잘못, 전, 짧다, 치고, 크다"
메쉬 소재라 그런 가 시원하고 오늘 같이 더운 날씨에 입 기 딱 좋은 바지입니다 메쉬랑 일반 바지 둘 다 있는데 메쉬가 좀 더 편하고 핏도 잘 나오는 거 같아서 좋아요 잘 입겠습니다,,"그렇다, 나오다, 날씨, 덥다, 바지, 소재, 오늘, 일반","가다, 그렇다, 나오다, 날씨, 다리, 덥다, 메쉬, 바지, 소재, 시원하다, 오늘, 일반, 키, 편하다, 핏"
이랑 고민하다가 산 건데 이 거도 충분히 무릎 덮는 기장이어서 만족합니당 미만이 신 분들은 그냥 사도 될 것 같아요,,"거도, 건데, 고민, 기장, 만족하다, 미만, 분, 사도, 충분하다","거도, 건데, 고민, 그냥, 기장, 덮다, 돼지, 만족하다, 무릎, 미만, 분, 사도, 시원, 여름, 짱, 충분하다"
후기가 많은 만큼 만족스러운 제품입니다 특히 바지 길이를 참 잘 잡았네요 제 꺼 입어보고 맘에 들어 와이피도 샀어요,,"길이, 만족스럽다, 바지, 와이, 입어보다, 잡다, 제품, 피, 후기","길다, 길이, 끄다, 만족스럽다, 많다, 바지, 세탁횟수, 수축, 와이, 입어보다, 잡다, 제품, 차다, 트렌드, 피, 후기"
제 스펙이면 무조건 추천입니다 루즈핏에 한 원단 감 추천입니다,,"루즈핏, 무조건, 스펙, 원단, 이면, 추천","걱정, 루즈핏, 무조건, 색상, 스펙, 스펙 이면, 원단, 이면, 추천, 크다"
핏 예쁘고 좋아요 다리가 짧아서 숏다리행이지만 일부로 숏다리인척 연기하는 연출을 할 수 있어요,,"다리, 숏다리행, 연기, 연출, 인척, 일부, 짧다","다리, 바지, 숏, 숏 다리 인척, 숏다리행, 연기, 연출, 인척, 일부, 짧다, 키"
너무 귀엽고 편해요 안감 재질이 메쉬라 시원해요 자주 입게 될 것 같아요,,"귀엽다, 메쉬, 시원하다, 안감, 재질, 편하다","굿굿, 귀엽다, 길이, 나오다, 메쉬, 시원하다, 안감, 재질, 접다, 편하다"
엄청 편하고 여름에 입 기 딱 좋아서 매일 입을 거 같아 요,,"매일, 여름, 편하다","매일, 버뮤다팬츠, 에나자다어울리다, 여름, 편하다, 활용성, 활용성갑, 활용성넓다"
무릎 아래로 떨어지는 길이 감 원하시는 분들은 제 스펙이시면 한 사이즈 더 업 하셔서 사셔야 할 듯 말라서 허리랑 통 때문에 샀는데 으로 살 걸 그랬네요 옷 자체는 이 쁘고 편해요,,"길이, 떨어지다, 사이즈, 스펙, 아래, 원하다, 허리","그렇다, 길이, 때문, 떨어지다, 라서, 말, 무릎, 바지, 분, 사이즈, 스펙, 스펙 시, 시, 아래, 원하다, 자체, 편, 편하다, 핏, 허리"
역시 스웻은 제로가 한국 제일인 것 같아 요 이번에도 완전 만족,,"만족, 스웻, 제로, 한국","길이, 만족, 스웻, 제로, 제일, 통, 한국"
빨리 여름 되서 입고 싶네요 핏도 만족스럽고 좋아요,,"만족스럽다, 싶다, 여름, 핏","검정색, 넓다, 되다, 두껍다, 만족스럽다, 무릎, 빨리, 싶다, 여름, 오버, 입문, 통, 핏"
와 진짜 안 어울릴까봐 개 걱정했는데 진짜 진짜 좋아요 종아리 굵어 보일까 걱정했는데 그 정도는 아니고 재질도 좋고 허리도 편하구 진심 봄여름 교복처럼 입을 듯 제로 쵝오,,"교복, 보이다, 아니다, 재질, 진심, 편하다, 허리","걱정, 교복, 굵다, 두께, 버뮤다, 보이다, 봄, 봄 여름, 아니다, 얇다편, 어울리다, 여름, 오다, 재질, 종아리, 진심, 처럼, 쵝오, 크다, 턱잡히다, 편하다, 핏, 한여름, 허리, 힘드다"
버뮤다 반 바지 한번 도 전해보고 싶어서 구매했어요 몇 달 전에 같은 느낌의 긴 바지 구매해서 아주 만족하게 잘 입고 있어서 바로 제로 믿고 지름 한 번도 안 입어본 타입의 바지라 그런지 좀 어색하긴 하지만 편하긴 진짜 편하네요 주변에 클론도 많이 보여 요 진짜 인기 제품인 듯 살이 없는 편이고 다리가 긴 편인데 무릎 절반 정도 가려주고 딱 이 뻐요 두께감은 좀  있어서 제가 땀이 많은 편이라 그런지 한 여름에는 더워서 못 입었고 여름 후반 가을 쯤 신나게 많이 입었네요 제로 제품도 항상 만족하는 듯 배송도 빠르고,,"그렇다, 만족하다, 바지라, 절반, 제품, 편하다","그렇다, 다리, 만족하다, 무릎, 바지, 바지라, 보이다, 살이, 신나다, 어색하다, 에는, 여름, 입어보다, 전, 절반, 제로, 제품, 지름, 추천, 타입, 편이, 편하다, 핏"
막 입기 좋아요 여름 템으로 딱이 에 용 근데 한 번 입었는데 가랑이 쪽에 보풀일어나네요,,"가랑이, 딱이다, 여름, 일어나다, 쪽","가랑이, 근데, 딱이다, 버뮤다, 보풀, 보풀 일어나다, 여름, 일어나다, 입문, 쪽, 팬츠"
처음에는 뭔가 애매한 느낌이여서 별로였는데 보면 볼수록 엄청 이쁘다고 생각되는 옷이에요 진짜 강추합니다 작품명 전생했더니 마왕이었던 건에 대하여,,"건, 대하, 별로, 애매하다, 작품, 처음","강추, 건, 귀엽다, 대하, 마왕, 뭔가, 버뮤다, 별로, 애매하다, 에는, 여서, 이에요, 작품, 전생, 처음, 팬츠, 핏"
엄청 커요 아빠 바지 뺏어 입은 느낌이지만 위 아래 루즈하게 그냥 휘뚜루마 뚜루 입 기 좋습니다, 바지,"루즈, 바지, 뺏다, 아래, 아빠, 크다","그냥, 길, 나쁘다, 뚜루, 루즈, 무릎, 바지, 뺏다, 아래, 아빠, 크다, 휘뚜루, 휘뚜루 마"
